ref_no,name,pointx_class,feature_easting,feature_northing,description,x_normed,y_normed,longitude,latitude
103824852,Dolly's Newsagents,9470699,521564.4,184561.5,"A place of convenience stores and independent supermarkets, a type of retail",0.3067515266190763,0.6343079833693965,-0.249224118623905,51.54715276987412
63997096,Electricity Sub Station,6340433,510535.3,177131.3,"A place of electrical features, a type of infrastructure and facilities",0.1181044121441472,0.4663252936978169,-0.4096421154785172,51.48276667970021
54747071,M S L Independent Financial Advisers,2090147,532702.8,182602.0,"A place of financial advice services, a type of legal and financial",0.4989593188268685,0.5906016698575977,-0.0888942538156881,51.52730385516433
125758803,1st Call Plumbers,2030056,531954.9,181805.2,"A place of plumbing and heating services, a type of construction services",0.4878644534273673,0.5709576191501172,-0.098511572821902,51.51966357047105
54680727,Electra,2600111,517399.5,177136.2,"A place of sound, light and vision service and equipment hire, a type of hire services",0.2364324417304549,0.4661666912122894,-0.3106225900265057,51.48131892749504
63998348,Electricity Sub Station,6340433,544321.8,184727.4,"A place of electrical features, a type of infrastructure and facilities",0.6963103122043519,0.6350556808011691,0.0771842647154248,51.542123350033
125794531,Low Carbon Energy Assessors L C E A Ltd,2040063,529908.3,181680.6,"A place of architectural and building related consultants, a type of consultancies",0.4529629311086264,0.5661995445842916,-0.1278163696848587,51.51824645048215
80834988,Kikkoman,7400530,520164.9,183369.0,"A place that produces catering and non specific food products, a type of manufacturing and production",0.283271695192225,0.6085010932242753,-0.2692889570179669,51.53720778641991
54780474,Family Law Associates Ltd,2090154,530042.9,188766.0,"A place of solicitors, advocates and notaries public, a type of legal and financial",0.4509503741291821,0.7285178597727453,-0.1268588224256201,51.582654265058366
111012164,Gospel Oak Rail Station,10570738,528313.2,185645.2,"A place of railway stations, junctions and halts, a type of public transport, stations and infrastructure",0.4232218113012815,0.6588233961323651,-0.1512332176424053,51.55537987021701
105203868,Cos,9460656,525642.7,179550.5,"A place that sells clothing, a type of retail",0.3749032424529113,0.5200462212957823,-0.1939101586837519,51.50096464245121
43504259,Globe Primary School,5310375,535384.7,182936.3,"A place of first, primary and infant schools, a type of primary, secondary and tertiary education",0.5435279951836243,0.5963340168345209,-0.0514691575027767,51.52896262101431
127728627,Gooseberry Bush,1020013,525527.7,170025.2,"A place of cafes, snack bars and tea rooms, a type of eating and drinking",0.3734411284080158,0.3045734159576758,-0.1985016880615769,51.41551443425754
152778391,E X L London,2040064,533551.5,180904.5,"A place of business related consultants, a type of consultancies",0.5158768383933947,0.5534184500005663,-0.0753472201372747,51.5123242575951
96532827,Wheatley Antiques,9480712,528645.6,181136.0,"A place that sells art and antiques, a type of retail",0.4285198245463146,0.5536699482276172,-0.1484868934604039,51.51360156496392
163791947,J Plackett Scaffolding,2600099,528240.4,176455.1,"A place of construction and tool hire, a type of hire services",0.4236174421604885,0.446522640504809,-0.1543091390688154,51.47116694765919
127732967,B M B Group Ltd,9460656,529379.4,182232.0,"A place that sells clothing, a type of retail",0.443467790487658,0.5763274461601205,-0.1356035073844648,51.5223902188007
22049291,Bus Stop (Heathrow Central Bus Station),10590732,507510.6,175935.1,"A place of bus stops, a type of bus transport",0.0658295347037069,0.4354204665178824,-0.4538048979147171,51.4710921613268
78433240,Works,7410542,547133.8,188135.0,"A place that produces unspecified works or factories, a type of manufacturing and production",0.745678162896706,0.7121591462654779,0.1199609811526825,51.57196030702322
75389577,Superdrug Pharmacy,9480677,534485.4,193437.8,"A place that sells cosmetics, toiletries, perfumes and hairdressing supplies, a type of retail",0.5320030962415069,0.8367074124004487,-0.0570623640418175,51.6244577747136
22917168,Bus Stop (Dudden Hill Lane),10590732,521529.9,185899.6,"A place of bus stops, a type of bus transport",0.3069579427195321,0.6636947581878533,-0.2486031796635995,51.55880682994532
103379719,Cash Machine (Cardtronics),2090141,533132.1,185967.3,"A place of cash machines, a type of legal and financial",0.5055818353831599,0.661519638386333,-0.0821653858367718,51.55534068280678
63936521,Electricity Sub Station,6340433,514565.6,188118.8,"A place of electrical features, a type of infrastructure and facilities",0.1859293024855939,0.712748241211723,-0.3493501869711498,51.579734781458335
165164749,George Evennett Ltd,2040063,528771.6,178943.4,"A place of architectural and building related consultants, a type of consultancies",0.4298787305409822,0.5019428804477122,-0.14818140466546,51.49306639625796
104582135,British Heart Foundation,9480714,523648.1,185964.2,"A place that sells charity shops, a type of retail",0.3429087468822568,0.6651901530513985,-0.2184466421364758,51.55894660884448
54996414,Caira Mandaglio,9480712,523984.0,181125.4,"A place that sells art and antiques, a type of retail",0.348894813795476,0.55568646554361,-0.2151297294940947,51.5154348859544
16429751,St Mark's Medical Centre,5280369,517915.8,182618.2,"A place of doctors surgeries, a type of health practitioners and establishments",0.2436054012212952,0.5878147976118997,-0.3028275646101299,51.52948732537613
124761465,Fourmays News,9470699,515780.6,189053.6,"A place of convenience stores and independent supermarkets, a type of retail",0.205796852154468,0.7329813868654484,-0.332394721869174,51.58752530266632
108344724,Ladan Ghiami,5290358,532968.1,180047.9,"A place of counselling and advice services, a type of health support services",0.5025217166939018,0.5279786113219519,-0.0869520169369147,51.5024172126528
68643641,Letter Box,6340457,524096.7,180354.0,"A place of letter boxes, a type of infrastructure and facilities",0.3480863507353574,0.5359744423423322,-0.2161123667523198,51.50762625150885
95442406,Capital Cars,2150230,526105.0,172676.1,"A place of taxi services, a type of transport, storage and delivery",0.3861013159026404,0.3624633231752218,-0.1870150104916581,51.43831402270639
160757213,Selco Builders Warehouse,9480680,528764.5,193049.9,"A place that sells diy and home improvement, a type of retail",0.4327943579599209,0.8219437867476294,-0.1405711155353028,51.61995155088517
48806981,Low Cost Floors & Accessories,9480675,530406.1,167119.6,"A place that sells carpets, rugs, soft furnishings and needlecraft, a type of retail",0.4600326825492388,0.2384135219947661,-0.1272244345758735,51.38813878102502
157517431,Premier Forex,2090140,513719.5,182404.1,"A place of currency conversion and money transfers, a type of legal and financial",0.1713597660617528,0.586976470188397,-0.3633603777105491,51.53001444956208
54891455,Nestons,2110190,525231.0,185804.8,"A place of property sales, a type of property and development services",0.3700868667756085,0.6614516658925355,-0.1957250743380413,51.55711556944551
54487753,Warner Heating,2030056,517601.9,191044.2,"A place of plumbing and heating services, a type of construction services",0.2407843811817321,0.7791800251498227,-0.3023650203576306,51.60543038137223
164588736,Wi-Fi Hotspot (The Cloud),6340802,537700.1,194743.5,"A place of wifi hotspots, a type of infrastructure and facilities",0.5860841145609358,0.8652558597954028,-0.0111764115000625,51.63501899504962
161925919,Flexxible I T,2040065,526186.6,181671.8,"A place of computer consultants, a type of consultancies",0.3872882084802614,0.5662901745760216,-0.1828124471119652,51.51914725631993
85576773,Grange Security Systems,7420567,532559.2,198055.2,"A place that produces electronic equipment, a type of manufacturing and production",0.4973251913649265,0.935494103386163,-0.0845159761402418,51.6641164537126
111215482,Tasha's Tearoom,1020013,524428.3,163598.6,"A place of cafes, snack bars and tea rooms, a type of eating and drinking",0.3565150081706373,0.158863046753747,-0.2148944977732034,51.35793353603165
145673924,Hampton Methodist Church,6340459,513249.8,169967.4,"A place of places of worship, a type of infrastructure and facilities",0.1633508213640667,0.3026497943832064,-0.374084799580798,51.41731923106386
105022157,Cash Machine (Cardtronics),2090141,532465.2,164573.5,"A place of cash machines, a type of legal and financial",0.4952438290186634,0.1817924346614403,-0.0987536171943461,51.36520748275189
166802641,Cobblers Awl,2130793,529099.7,164018.5,"A place of shoe repairs, a type of repair and servicing",0.4347226283650121,0.1652094119246412,-0.149530200399573,51.35943827117377
166681211,Cash Machine (Cardtronics),2090141,534401.9,186080.6,"A place of cash machines, a type of legal and financial",0.5280123849660273,0.6706959250489969,-0.0632131474311354,51.558671013864426
111313183,Image,2100156,539227.4,194795.8,"A place of hair and beauty services, a type of personal, consumer and other services",0.6111430291562749,0.8620792785852656,0.0098041511016086,51.63340114932405
91445179,Shmazco,2090135,513170.9,181780.3,"A place of accountants and auditors, a type of legal and financial",0.1624494710587425,0.5714787416025648,-0.3710443093594758,51.52397062769932
151347934,Paul Hazel,4210273,529502.4,170582.8,"A place of entertainment services, a type of sport and entertainment support services",0.4451019179496001,0.3158795074259949,-0.1384441084056131,51.41906391610917
123171396,Mail Boxes Etc (UK) Ltd,2150222,528957.1,185388.6,"A place of courier, delivery and messenger, a type of transport, storage and delivery",0.4357099853788596,0.6504174643994064,-0.1409029719096775,51.55188044285811
22050552,Bus Stop (Langley Grove),10590732,521209.2,169410.8,"A place of bus stops, a type of bus transport",0.3017803388664316,0.2872404300393107,-0.258641955702024,51.40954436297214
95742671,B T Fleet,2040074,518687.6,181209.1,"A place of traffic management and transport related consultants, a type of consultancies",0.2592758235142341,0.5560716430084626,-0.2901727679764599,51.516705226107256
54841250,Clippers Cuts,2100156,512146.8,172590.3,"A place of hair and beauty services, a type of personal, consumer and other services",0.1476614775952522,0.3597217659253888,-0.3863984526792772,51.4401401924981
160708722,Ocean Fresh,1020020,547713.4,173599.8,"A place of fish and chip shops, a type of eating and drinking",0.7599208738281586,0.3852794235932526,0.1258568193403887,51.44211310665363
126986527,Hestia,6350816,524965.9,180988.8,"A place of charitable organisations, a type of organisations",0.365700524640922,0.5479602587486264,-0.2011776862537583,51.512155268949385
95241675,Helen David English Eccentrics,2140214,528152.0,181022.1,"A place of design services, a type of research and design",0.4233078180098047,0.5559810130167325,-0.1528139506407809,51.51458704055706
161891141,Electricity Sub Station,6340433,531043.4,164163.7,"A place of electrical features, a type of infrastructure and facilities",0.4693128063988991,0.1721086200450885,-0.1205529008357098,51.3617157288149
103269331,Poundstretcher Ltd,9480701,554268.4,187165.9,"A place that sells discount stores, a type of retail",0.8679590608067437,0.6910287636936252,0.2220489542061611,51.56168525279758
108279788,Malverns,2110190,527138.4,178796.0,"A place of property sales, a type of property and development services",0.399394512771997,0.502701906628451,-0.1736834435896148,51.493767535920064
162362130,Mansour Khalili,2130212,524657.7,187658.4,"A place of vehicle repair, testing and servicing, a type of repair and servicing",0.3630033542616316,0.7029602021048815,-0.2010124732126915,51.57367108424719
